Date,Year,Day,Month,GroundName,Cost,TotalCustomers
9,2015,Saturday,October,Ground2,650,11
10,2015,Wednesday,October,Ground2,795,11
11,2015,Saturday,October,Ground2,800,12
12,2015,Sunday,October,Ground2,1200,17
13,2015,Saturday,October,Ground2,890,13
14,2015,Monday,October,Ground2,1030,16
15,2015,Tuesday,October,Ground2,555,9
16,2015,Wednesday,October,Ground2,1085,15
17,2015,Monday,October,Ground2,705,11
18,2015,Saturday,October,Ground2,925,14
19,2015,Wednesday,October,Ground2,805,13
20,2015,Wednesday,October,Ground2,445,7
21,2015,Monday,October,Ground2,630,11
22,2015,Thursday,October,Ground2,800,12
23,2015,Tuesday,October,Ground2,825,14
24,2015,Friday,October,Ground2,530,9
25,2015,Friday,October,Ground2,655,10
26,2015,Thursday,October,Ground2,730,11
27,2015,Friday,October,Ground2,510,7
28,2015,Monday,October,Ground2,770,13
29,2015,Saturday,October,Ground2,855,14
30,2015,Saturday,October,Ground2,925,14
1,2015,Thursday,November,Ground2,440,8
2,2015,Monday,November,Ground2,1115,15
3,2015,Monday,November,Ground2,630,9
4,2015,Friday,November,Ground2,880,14
5,2015,Wednesday,November,Ground2,490,8
6,2015,Monday,November,Ground2,750,11
7,2015,Monday,November,Ground2,470,6
8,2015,Saturday,November,Ground2,575,10
9,2015,Friday,November,Ground2,300,6
10,2015,Tuesday,November,Ground2,380,6
11,2015,Sunday,November,Ground2,1115,17
12,2015,Thursday,November,Ground2,650,9
13,2015,Sunday,November,Ground2,895,15
14,2015,Monday,November,Ground2,745,13
15,2015,Saturday,November,Ground2,840,15
16,2015,Monday,November,Ground2,890,13
17,2015,Tuesday,November,Ground2,565,10
18,2015,Tuesday,November,Ground2,730,12
19,2015,Sunday,November,Ground2,550,10
20,2015,Saturday,November,Ground2,725,12
21,2015,Monday,November,Ground2,675,12
22,2015,Friday,November,Ground2,895,12
23,2015,Tuesday,November,Ground2,595,10
24,2015,Sunday,November,Ground2,690,11
25,2015,Saturday,November,Ground2,1260,17
26,2015,Thursday,November,Ground2,905,14
27,2015,Tuesday,November,Ground2,705,12
28,2015,Monday,November,Ground2,750,12
29,2015,Friday,November,Ground2,800,12
30,2015,Tuesday,November,Ground2,780,12
1,2015,Friday,December,Ground2,595,9
2,2015,Wednesday,December,Ground2,420,8
3,2015,Monday,December,Ground2,825,13
4,2015,Sunday,December,Ground2,910,14
5,2015,Wednesday,December,Ground2,840,14
6,2015,Tuesday,December,Ground2,655,11
7,2015,Monday,December,Ground2,840,12
8,2015,Friday,December,Ground2,835,14
9,2015,Saturday,December,Ground2,790,12
10,2015,Saturday,December,Ground2,790,14
11,2015,Thursday,December,Ground2,845,11
12,2015,Tuesday,December,Ground2,805,13
13,2015,Wednesday,December,Ground2,455,8
14,2015,Monday,December,Ground2,875,14
15,2015,Sunday,December,Ground2,880,14
16,2015,Saturday,December,Ground2,860,14
17,2015,Friday,December,Ground2,725,12
18,2015,Wednesday,December,Ground2,625,11
19,2015,Tuesday,December,Ground2,860,13
20,2015,Wednesday,December,Ground2,575,11
21,2015,Monday,December,Ground2,755,12
22,2015,Friday,December,Ground2,445,8
23,2015,Monday,December,Ground2,960,13
24,2015,Tuesday,December,Ground2,1060,16
25,2015,Friday,December,Ground2,575,10
26,2015,Thursday,December,Ground2,655,10
27,2015,Saturday,December,Ground2,530,9
28,2015,Monday,December,Ground2,600,11
29,2015,Thursday,December,Ground2,830,12
30,2015,Tuesday,December,Ground2,940,14
1,2015,Monday,January,Ground3,495,8
2,2015,Monday,January,Ground3,750,11
3,2015,Wednesday,January,Ground3,695,11
4,2015,Saturday,January,Ground3,870,13
5,2015,Friday,January,Ground3,885,13
6,2015,Wednesday,January,Ground3,535,10
7,2015,Monday,January,Ground3,955,15
8,2015,Monday,January,Ground3,670,11
9,2015,Sunday,January,Ground3,715,12
10,2015,Saturday,January,Ground3,755,13
11,2015,Sunday,January,Ground3,1120,16
12,2015,Saturday,January,Ground3,775,12
13,2015,Thursday,January,Ground3,695,11
14,2015,Monday,January,Ground3,580,10
15,2015,Wednesday,January,Ground3,845,12
16,2015,Tuesday,January,Ground3,690,10
17,2015,Sunday,January,Ground3,810,12
18,2015,Wednesday,January,Ground3,825,12
19,2015,Sunday,January,Ground3,845,14
20,2015,Tuesday,January,Ground3,550,8
21,2015,Monday,January,Ground3,295,6
22,2015,Saturday,January,Ground3,870,15
23,2015,Monday,January,Ground3,410,8
24,2015,Monday,January,Ground3,735,11
25,2015,Saturday,January,Ground3,795,12
26,2015,Sunday,January,Ground3,630,9
27,2015,Sunday,January,Ground3,705,11
28,2015,Monday,January,Ground3,510,9
29,2015,Tuesday,January,Ground3,580,10
30,2015,Friday,January,Ground3,775,11
1,2015,Tuesday,February,Ground3,1140,19
2,2015,Tuesday,February,Ground3,1125,18
3,2015,Wednesday,February,Ground3,1045,16
4,2015,Friday,February,Ground3,1330,21
5,2015,Wednesday,February,Ground3,1215,18
6,2015,Friday,February,Ground3,1080,16
7,2015,Monday,February,Ground3,870,15
8,2015,Monday,February,Ground3,830,14
9,2015,Saturday,February,Ground3,1140,17
10,2015,Sunday,February,Ground3,1445,20
11,2015,Sunday,February,Ground3,885,16
12,2015,Saturday,February,Ground3,1110,19
13,2015,Thursday,February,Ground3,1115,18
14,2015,Monday,February,Ground3,1160,17
15,2015,Wednesday,February,Ground3,945,15
16,2015,Monday,February,Ground3,1380,20
17,2015,Tuesday,February,Ground3,965,15
18,2015,Monday,February,Ground3,775,13
19,2015,Friday,February,Ground3,1005,15
20,2015,Monday,February,Ground3,1255,18
21,2015,Monday,February,Ground3,1150,18
22,2015,Thursday,February,Ground3,1285,19
23,2015,Tuesday,February,Ground3,1165,17
24,2015,Sunday,February,Ground3,1470,21
25,2015,Thursday,February,Ground3,1125,18
26,2015,Tuesday,February,Ground3,980,14
27,2015,Tuesday,February,Ground3,1380,20
28,2015,Monday,February,Ground3,1045,18
29,2015,Thursday,February,Ground3,990,15
30,2015,Monday,February,Ground3,930,15
1,2015,Wednesday,March,Ground3,850,15
2,2015,Monday,March,Ground3,1250,19
3,2015,Saturday,March,Ground3,1380,21
4,2015,Thursday,March,Ground3,1090,18
5,2015,Tuesday,March,Ground3,800,14
6,2015,Tuesday,March,Ground3,1050,17
7,2015,Monday,March,Ground3,1085,17
8,2015,Wednesday,March,Ground3,970,16
9,2015,Wednesday,March,Ground3,1200,18
10,2015,Wednesday,March,Ground3,965,16
11,2015,Friday,March,Ground3,1055,17
12,2015,Thursday,March,Ground3,860,14
13,2015,Tuesday,March,Ground3,800,15
14,2015,Monday,March,Ground3,1210,19
15,2015,Friday,March,Ground3,1120,16
16,2015,Wednesday,March,Ground3,910,15
17,2015,Monday,March,Ground3,1210,17
18,2015,Tuesday,March,Ground3,1050,16
19,2015,Saturday,March,Ground3,1500,21
20,2015,Tuesday,March,Ground3,1185,18
21,2015,Monday,March,Ground3,875,14
22,2015,Sunday,March,Ground3,1440,22
23,2015,Monday,March,Ground3,945,17
24,2015,Sunday,March,Ground3,1375,20
25,2015,Sunday,March,Ground3,970,15
26,2015,Monday,March,Ground3,1330,20
27,2015,Wednesday,March,Ground3,925,16
28,2015,Monday,March,Ground3,920,15
29,2015,Monday,March,Ground3,1195,18
30,2015,Sunday,March,Ground3,1210,18
1,2015,Thursday,April,Ground3,1495,24
2,2015,Friday,April,Ground3,1750,25
3,2015,Wednesday,April,Ground3,1580,24
4,2015,Tuesday,April,Ground3,1280,20
5,2015,Friday,April,Ground3,1280,21
6,2015,Tuesday,April,Ground3,1740,27
7,2015,Monday,April,Ground3,1790,26
8,2015,Friday,April,Ground3,1625,27
9,2015,Thursday,April,Ground3,1840,30
10,2015,Thursday,April,Ground3,1305,21
11,2015,Thursday,April,Ground3,1310,21
12,2015,Wednesday,April,Ground3,1715,27
13,2015,Wednesday,April,Ground3,1985,28
14,2015,Monday,April,Ground3,1685,26
15,2015,Friday,April,Ground3,1510,24
16,2015,Friday,April,Ground3,1750,27
17,2015,Tuesday,April,Ground3,1470,22
18,2015,Monday,April,Ground3,1455,21
19,2015,Wednesday,April,Ground3,2135,31
20,2015,Saturday,April,Ground3,2440,33
21,2015,Monday,April,Ground3,1875,28
22,2015,Sunday,April,Ground3,1355,21
23,2015,Saturday,April,Ground3,2075,31
24,2015,Sunday,April,Ground3,2140,33
25,2015,Wednesday,April,Ground3,1405,21
26,2015,Wednesday,April,Ground3,1745,25
27,2015,Friday,April,Ground3,1370,21
28,2015,Monday,April,Ground3,1850,29
29,2015,Monday,April,Ground3,1950,28
30,2015,Saturday,April,Ground3,1575,28
1,2015,Friday,May,Ground3,1475,25
2,2015,Sunday,May,Ground3,1415,24
3,2015,Sunday,May,Ground3,1345,22
4,2015,Monday,May,Ground3,1515,25
5,2015,Tuesday,May,Ground3,2070,28
6,2015,Tuesday,May,Ground3,1370,21
7,2015,Monday,May,Ground3,1360,22
8,2015,Monday,May,Ground3,1670,27
9,2015,Thursday,May,Ground3,1495,23
10,2015,Thursday,May,Ground3,1285,23
11,2015,Friday,May,Ground3,1525,23
12,2015,Saturday,May,Ground3,2055,32
13,2015,Friday,May,Ground3,1810,27
14,2015,Monday,May,Ground3,1955,29
15,2015,Monday,May,Ground3,1425,23
16,2015,Wednesday,May,Ground3,1515,23
17,2015,Thursday,May,Ground3,1695,28
18,2015,Thursday,May,Ground3,1825,29
19,2015,Monday,May,Ground3,1585,26
20,2015,Thursday,May,Ground3,1815,28
21,2015,Monday,May,Ground3,2205,30
22,2015,Tuesday,May,Ground3,1680,26
23,2015,Tuesday,May,Ground3,1840,27
24,2015,Tuesday,May,Ground3,1480,21
25,2015,Thursday,May,Ground3,1420,22
26,2015,Monday,May,Ground3,1600,23
27,2015,Sunday,May,Ground3,1745,25
28,2015,Monday,May,Ground3,1400,21
29,2015,Sunday,May,Ground3,2070,33
30,2015,Tuesday,May,Ground3,1615,26
1,2015,Saturday,June,Ground3,1690,27
2,2015,Thursday,June,Ground3,1390,22
3,2015,Monday,June,Ground3,1445,22
4,2015,Monday,June,Ground3,2175,30
5,2015,Saturday,June,Ground3,1580,24
6,2015,Saturday,June,Ground3,1545,23
7,2015,Monday,June,Ground3,1380,22
8,2015,Monday,June,Ground3,1595,22
9,2015,Monday,June,Ground3,1510,22
10,2015,Monday,June,Ground3,1665,24
11,2015,Tuesday,June,Ground3,1695,29
12,2015,Monday,June,Ground3,1165,19
13,2015,Thursday,June,Ground3,1730,27
14,2015,Monday,June,Ground3,1980,31
15,2015,Wednesday,June,Ground3,1285,21
16,2015,Saturday,June,Ground3,1855,29
17,2015,Monday,June,Ground3,1900,30
18,2015,Friday,June,Ground3,1740,29
19,2015,Monday,June,Ground3,1815,28
20,2015,Tuesday,June,Ground3,1415,23
21,2015,Monday,June,Ground3,1500,22
22,2015,Monday,June,Ground3,1050,18
23,2015,Sunday,June,Ground3,2275,31
24,2015,Sunday,June,Ground3,1670,26
25,2015,Wednesday,June,Ground3,1895,29
26,2015,Monday,June,Ground3,1750,24
27,2015,Saturday,June,Ground3,1920,31
28,2015,Monday,June,Ground3,1500,24
29,2015,Wednesday,June,Ground3,1185,20
30,2015,Thursday,June,Ground3,1425,21
1,2015,Sunday,July,Ground3,2240,33
2,2015,Tuesday,July,Ground3,1795,27
3,2015,Tuesday,July,Ground3,1375,23
4,2015,Friday,July,Ground3,1780,27
5,2015,Friday,July,Ground3,1515,24
6,2015,Saturday,July,Ground3,1860,27
7,2015,Monday,July,Ground3,1535,25
8,2015,Thursday,July,Ground3,1495,23
9,2015,Wednesday,July,Ground3,1790,27
10,2015,Tuesday,July,Ground3,1735,26
11,2015,Wednesday,July,Ground3,1435,21
12,2015,Wednesday,July,Ground3,1565,25
13,2015,Friday,July,Ground3,1615,24
14,2015,Monday,July,Ground3,1955,29
15,2015,Monday,July,Ground3,1395,21
16,2015,Saturday,July,Ground3,1980,32
17,2015,Wednesday,July,Ground3,1330,21
18,2015,Thursday,July,Ground3,1565,24
19,2015,Thursday,July,Ground3,1630,26
20,2015,Thursday,July,Ground3,1830,27
21,2015,Monday,July,Ground3,1400,21
22,2015,Sunday,July,Ground3,1905,29
23,2015,Monday,July,Ground3,1580,24
24,2015,Sunday,July,Ground3,1455,20
25,2015,Sunday,July,Ground3,2100,31
26,2015,Thursday,July,Ground3,1675,26
27,2015,Thursday,July,Ground3,1910,25
28,2015,Monday,July,Ground3,1500,22
29,2015,Monday,July,Ground3,1870,27
30,2015,Thursday,July,Ground3,1350,22
1,2015,Monday,August,Ground3,0,1
2,2015,Monday,August,Ground3,340,8
3,2015,Monday,August,Ground3,385,9
4,2015,Friday,August,Ground3,465,8
5,2015,Monday,August,Ground3,90,2
6,2015,Sunday,August,Ground3,430,7
7,2015,Monday,August,Ground3,340,6
8,2015,Saturday,August,Ground3,200,4
9,2015,Sunday,August,Ground3,285,6
10,2015,Tuesday,August,Ground3,0,0
11,2015,Sunday,August,Ground3,240,4
12,2015,Tuesday,August,Ground3,390,6
13,2015,Wednesday,August,Ground3,190,3
14,2015,Monday,August,Ground3,205,4
15,2015,Thursday,August,Ground3,420,6
16,2015,Thursday,August,Ground3,275,5
17,2015,Saturday,August,Ground3,535,8
18,2015,Monday,August,Ground3,290,4
19,2015,Tuesday,August,Ground3,0,1
20,2015,Friday,August,Ground3,55,2
21,2015,Monday,August,Ground3,495,8
22,2015,Monday,August,Ground3,245,5
23,2015,Tuesday,August,Ground3,305,5
24,2015,Saturday,August,Ground3,335,6
25,2015,Sunday,August,Ground3,235,4
26,2015,Tuesday,August,Ground3,0,1
27,2015,Friday,August,Ground3,90,2
28,2015,Monday,August,Ground3,270,5
29,2015,Friday,August,Ground3,45,2
30,2015,Wednesday,August,Ground3,315,5
1,2015,Tuesday,September,Ground3,0,1
2,2015,Wednesday,September,Ground3,275,5
3,2015,Saturday,September,Ground3,135,3
4,2015,Tuesday,September,Ground3,90,2
5,2015,Saturday,September,Ground3,150,3
6,2015,Saturday,September,Ground3,70,2
7,2015,Monday,September,Ground3,260,4
8,2015,Thursday,September,Ground3,530,8
9,2015,Monday,September,Ground3,250,5
10,2015,Saturday,September,Ground3,145,3
11,2015,Tuesday,September,Ground3,250,5
12,2015,Sunday,September,Ground3,665,11
13,2015,Friday,September,Ground3,290,5
14,2015,Monday,September,Ground3,125,3
15,2015,Wednesday,September,Ground3,390,6
16,2015,Thursday,September,Ground3,100,2
17,2015,Thursday,September,Ground3,55,2
18,2015,Friday,September,Ground3,0,1
19,2015,Saturday,September,Ground3,465,10
20,2015,Saturday,September,Ground3,340,7
21,2015,Monday,September,Ground3,100,3
22,2015,Wednesday,September,Ground3,0,1
23,2015,Friday,September,Ground3,315,5
24,2015,Saturday,September,Ground3,305,5
25,2015,Wednesday,September,Ground3,190,4
26,2015,Tuesday,September,Ground3,155,4
27,2015,Friday,September,Ground3,0,1
28,2015,Monday,September,Ground3,250,5
29,2015,Friday,September,Ground3,215,4
30,2015,Sunday,September,Ground3,365,7
1,2015,Wednesday,October,Ground3,760,11
2,2015,Sunday,October,Ground3,595,9
3,2015,Thursday,October,Ground3,425,7
4,2015,Thursday,October,Ground3,585,9
5,2015,Saturday,October,Ground3,945,16
6,2015,Sunday,October,Ground3,1125,18
7,2015,Monday,October,Ground3,650,11
8,2015,Thursday,October,Ground3,535,9
9,2015,Wednesday,October,Ground3,820,12
10,2015,Saturday,October,Ground3,985,15
11,2015,Monday,October,Ground3,325,6
12,2015,Friday,October,Ground3,970,15
13,2015,Monday,October,Ground3,415,8
14,2015,Monday,October,Ground3,1140,16
15,2015,Tuesday,October,Ground3,810,13
16,2015,Thursday,October,Ground3,640,11
17,2015,Wednesday,October,Ground3,425,7
18,2015,Thursday,October,Ground3,775,12
19,2015,Sunday,October,Ground3,1155,19
20,2015,Thursday,October,Ground3,1085,15
21,2015,Monday,October,Ground3,620,10
22,2015,Wednesday,October,Ground3,825,12
23,2015,Tuesday,October,Ground3,630,9
24,2015,Thursday,October,Ground3,840,14
25,2015,Thursday,October,Ground3,460,8
26,2015,Monday,October,Ground3,670,10
27,2015,Saturday,October,Ground3,760,12
28,2015,Monday,October,Ground3,770,13
29,2015,Saturday,October,Ground3,940,15
30,2015,Monday,October,Ground3,1075,16
1,2015,Thursday,November,Ground3,780,11
2,2015,Sunday,November,Ground3,710,11
3,2015,Wednesday,November,Ground3,850,13
4,2015,Sunday,November,Ground3,545,8
5,2015,Monday,November,Ground3,380,7
6,2015,Tuesday,November,Ground3,355,7
7,2015,Monday,November,Ground3,525,11
8,2015,Thursday,November,Ground3,870,12
9,2015,Tuesday,November,Ground3,475,8
10,2015,Monday,November,Ground3,550,7
11,2015,Thursday,November,Ground3,1015,15
12,2015,Monday,November,Ground3,510,10
13,2015,Saturday,November,Ground3,720,13
14,2015,Monday,November,Ground3,410,8
15,2015,Monday,November,Ground3,680,10
16,2015,Friday,November,Ground3,625,11
17,2015,Wednesday,November,Ground3,870,14
18,2015,Thursday,November,Ground3,640,11
19,2015,Tuesday,November,Ground3,860,14
20,2015,Tuesday,November,Ground3,685,12
21,2015,Monday,November,Ground3,865,13
22,2015,Saturday,November,Ground3,630,11
23,2015,Sunday,November,Ground3,915,16
24,2015,Thursday,November,Ground3,495,8
25,2015,Monday,November,Ground3,660,12
26,2015,Sunday,November,Ground3,825,12
27,2015,Thursday,November,Ground3,480,9
28,2015,Monday,November,Ground3,490,8
29,2015,Monday,November,Ground3,990,15
30,2015,Monday,November,Ground3,685,11
1,2015,Friday,December,Ground3,690,9
2,2015,Wednesday,December,Ground3,375,8
3,2015,Monday,December,Ground3,845,13
4,2015,Sunday,December,Ground3,535,11
5,2015,Tuesday,December,Ground3,445,8
6,2015,Monday,December,Ground3,470,8
7,2015,Monday,December,Ground3,825,13
8,2015,Saturday,December,Ground3,615,11
9,2015,Sunday,December,Ground3,855,12
10,2015,Saturday,December,Ground3,1030,15
11,2015,Monday,December,Ground3,580,10
12,2015,Thursday,December,Ground3,375,7
13,2015,Tuesday,December,Ground3,775,12
14,2015,Monday,December,Ground3,915,15
15,2015,Monday,December,Ground3,610,9
16,2015,Wednesday,December,Ground3,620,11
17,2015,Wednesday,December,Ground3,675,11
18,2015,Saturday,December,Ground3,680,12
19,2015,Sunday,December,Ground3,950,16
20,2015,Sunday,December,Ground3,975,14
21,2015,Monday,December,Ground3,785,12
22,2015,Friday,December,Ground3,675,11
23,2015,Sunday,December,Ground3,790,13
24,2015,Tuesday,December,Ground3,650,10
25,2015,Tuesday,December,Ground3,1070,16
26,2015,Saturday,December,Ground3,880,15
27,2015,Monday,December,Ground3,615,9
28,2015,Monday,December,Ground3,790,14
29,2015,Sunday,December,Ground3,820,13
30,2015,Thursday,December,Ground3,905,14
1,2015,Monday,January,Ground4,710,11
2,2015,Sunday,January,Ground4,525,9
3,2015,Thursday,January,Ground4,610,10
4,2015,Tuesday,January,Ground4,460,8
5,2015,Monday,January,Ground4,1060,15
6,2015,Monday,January,Ground4,860,14
7,2015,Monday,January,Ground4,725,11
8,2015,Thursday,January,Ground4,520,10
9,2015,Friday,January,Ground4,765,12
10,2015,Saturday,January,Ground4,690,10
11,2015,Tuesday,January,Ground4,1025,15
12,2015,Monday,January,Ground4,765,14
13,2015,Tuesday,January,Ground4,420,8
14,2015,Monday,January,Ground4,520,9
15,2015,Tuesday,January,Ground4,780,12
16,2015,Tuesday,January,Ground4,605,10
17,2015,Sunday,January,Ground4,385,8
18,2015,Monday,January,Ground4,680,11
19,2015,Tuesday,January,Ground4,590,10
20,2015,Saturday,January,Ground4,985,16
21,2015,Monday,January,Ground4,935,15
22,2015,Monday,January,Ground4,395,6
23,2015,Thursday,January,Ground4,640,12
24,2015,Saturday,January,Ground4,760,12
25,2015,Wednesday,January,Ground4,835,14
26,2015,Wednesday,January,Ground4,600,10
27,2015,Saturday,January,Ground4,1085,17
28,2015,Monday,January,Ground4,940,14
29,2015,Sunday,January,Ground4,780,14
30,2015,Saturday,January,Ground4,895,15
1,2015,Tuesday,February,Ground4,1180,19
2,2015,Tuesday,February,Ground4,1485,21
3,2015,Friday,February,Ground4,1300,18
4,2015,Saturday,February,Ground4,1470,23
5,2015,Saturday,February,Ground4,1375,22
6,2015,Monday,February,Ground4,1060,16
7,2015,Monday,February,Ground4,1000,16
8,2015,Tuesday,February,Ground4,1040,17
9,2015,Friday,February,Ground4,1165,18
10,2015,Wednesday,February,Ground4,1365,20
11,2015,Sunday,February,Ground4,1335,20
12,2015,Friday,February,Ground4,1045,16
13,2015,Sunday,February,Ground4,1095,16
14,2015,Monday,February,Ground4,1025,16
15,2015,Tuesday,February,Ground4,1190,19
16,2015,Tuesday,February,Ground4,905,14
17,2015,Friday,February,Ground4,1370,21
18,2015,Thursday,February,Ground4,1075,17
19,2015,Thursday,February,Ground4,1135,20
20,2015,Wednesday,February,Ground4,970,16
21,2015,Monday,February,Ground4,1010,17
22,2015,Wednesday,February,Ground4,1125,17
23,2015,Friday,February,Ground4,1045,18
24,2015,Wednesday,February,Ground4,1200,19
25,2015,Wednesday,February,Ground4,905,15
26,2015,Monday,February,Ground4,1015,15
27,2015,Monday,February,Ground4,1405,19
28,2015,Monday,February,Ground4,1430,20
29,2015,Saturday,February,Ground4,1260,20
30,2015,Thursday,February,Ground4,1065,16
1,2015,Wednesday,March,Ground4,1080,18
2,2015,Sunday,March,Ground4,1135,17
3,2015,Sunday,March,Ground4,1475,22
4,2015,Monday,March,Ground4,1165,16
5,2015,Saturday,March,Ground4,1225,18
6,2015,Friday,March,Ground4,1045,17
7,2015,Monday,March,Ground4,1160,17
8,2015,Wednesday,March,Ground4,775,14
9,2015,Saturday,March,Ground4,1475,23
10,2015,Thursday,March,Ground4,1095,16
11,2015,Friday,March,Ground4,865,14
12,2015,Wednesday,March,Ground4,960,16
13,2015,Sunday,March,Ground4,1690,25
14,2015,Monday,March,Ground4,1045,17
15,2015,Wednesday,March,Ground4,865,13
16,2015,Thursday,March,Ground4,900,13
17,2015,Tuesday,March,Ground4,1095,16
18,2015,Friday,March,Ground4,1225,18
19,2015,Tuesday,March,Ground4,1360,19
20,2015,Thursday,March,Ground4,960,15
21,2015,Monday,March,Ground4,1070,16
22,2015,Tuesday,March,Ground4,1240,18
23,2015,Sunday,March,Ground4,1365,21
24,2015,Friday,March,Ground4,1410,21
25,2015,Thursday,March,Ground4,1005,16
26,2015,Saturday,March,Ground4,1520,22
27,2015,Monday,March,Ground4,1025,15
